,id,name,pc_00,pc_01,pc_02,pc_03,pc_04,pc_05,pc_06,pc_07,pc_08,pc_09,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68
28,28,bobsledding,-0.046195336,0.015118206,0.040447973,-0.04848694,0.035882078,0.051882952,0.011998453,0.0656184,0.05827208,0.060194742,0.021285735,0.018667279,-0.021595873,0.016205773,-0.021412015,-0.06025197,0.0010908246,-0.05660805,0.041291595,-0.0012591556,-0.07320833,-0.011106029,0.051689863,0.003671946,-0.0016824417,-0.008613091,0.053536862,-0.026442302,-0.12552947,0.03230758,0.061840598,-0.027590744,0.01104236,-0.025204048,-0.003143779,0.072402634,-0.041123882,-0.018073514,-0.025995925,-0.04996758,0.029418558,-0.013486251,0.14371552,0.061168198,0.010175919,-0.05654043,-0.109807506,0.05096419,0.011103515,-0.048257172,0.065804526,-0.009690255,-0.048300676,-0.0706102,-0.0045668706,-0.07896248,-0.021508446,-0.070446156,0.0044867173,0.0017085709,-0.103557035,-0.0062474534,0.0101905,0.049118105,0.049177114,-0.050917402,0.10549132,0.13139871,-0.03979703
29,29,bookbinding,0.016660403,-0.07424956,0.01045477,0.06739696,0.029194206,-0.07095837,0.062081307,-0.040902343,0.05990257,-0.02423444,0.1036944,-0.021074707,0.037357513,0.10292065,0.019005805,0.016706303,0.052089337,-0.048923112,-0.07659611,0.1171764,0.006878227,-0.073459715,-0.009128131,0.03807451,0.0019500181,0.026217297,0.02962276,0.009759206,0.0022376776,0.005184859,-0.045829438,-0.018837467,0.014025785,-0.010639143,-0.054399803,-0.049392037,0.018861897,0.009253323,-0.037707288,-0.019981176,-0.01242394,-0.003054101,0.0367605,0.03813041,-0.015463889,0.083030745,0.043729916,-0.0063266214,0.084520034,0.0024056025,-0.06502722,0.004938893,-0.0055552945,0.05746825,0.09264095,0.033798087,-0.04925675,0.008660745,-0.039880306,-0.058631867,0.076759055,-0.0114201605,0.012734698,0.03154505,0.033348534,0.03536322,0.0529942,0.10556038,-0.029880825
30,30,bouncing on trampoline,0.0027923323,-0.03578796,0.032730993,-0.025598267,-0.02455256,0.0034632543,-0.0014481861,0.029416585,-0.04881971,-0.032294292,0.02283371,-0.0013827439,-0.014041841,-0.086370915,-0.011297882,0.0034708083,0.06314984,0.009388167,0.06174609,0.031083405,-0.0049965233,-0.040112063,0.026906177,0.017325528,-0.033631258,-0.034672737,-0.008761913,-0.0070513235,0.057544727,-0.08850394,0.0026386585,-0.035930037,0.067097716,0.060074687,-0.03174214,-0.0043957904,0.10954593,-0.07828104,-0.03106492,-0.10856338,-0.006653428,-0.029960744,0.031810865,0.020743743,0.06514578,0.10078442,-0.016733259,-0.031153612,-0.016935706,0.0020316,0.0040026885,-0.044679128,-0.07351527,-0.035446614,0.036697976,-0.045612983,-0.006904332,-0.007051505,-0.07124352,0.034623228,0.013957385,-0.02331248,-0.03819082,0.03694281,-0.011239227,0.0976017,-0.07722767,0.05228147,-0.014306823
31,31,bowling,0.019851098,-0.015529448,0.020241931,-0.0069609396,-0.034960993,0.055625007,0.016478395,0.013979899,-0.021689437,0.09870801,-0.06814273,-0.015531037,0.0022383826,0.076932035,0.0026313066,-0.11271195,-0.03406594,-0.0085821245,0.06300479,-0.055342108,0.05873941,-0.016852476,-0.008083399,-0.021748632,-0.021361686,0.048102163,-0.019942217,-0.021143477,-0.024837986,-0.006459901,0.041471243,-0.025956005,0.031112298,-0.020783737,-0.009629757,-0.027730078,-0.043128937,-0.020203888,5.213311e-05,-0.05643402,-0.049564734,0.026664045,-0.060883593,-0.0026278002,-0.051513053,0.0012844615,-0.0111534335,-0.08877236,0.025220342,0.024707004,-0.14233595,-0.0160274,-0.04128873,-0.038787372,-0.03569311,0.034343407,-0.033614356,0.010812297,-0.018942647,0.0165217,-0.042107895,0.054927453,-0.050841615,0.03842508,0.096554995,-0.08422611,0.11978719,0.10877817,-0.08302016
32,32,braiding hair,0.05340825,-0.015516095,-0.0070401654,0.023703858,0.02556419,-0.017783808,-0.08173533,-0.014897884,-0.011949268,0.016199434,-0.008753797,0.004915335,0.013882872,0.039795253,0.06297955,0.014951043,-0.059376985,0.017092854,0.050144732,-0.1147486,-0.044364437,0.002534479,-0.012126371,-0.02729699,-0.015520696,-0.05701467,0.026854098,-0.048851382,0.06675451,0.07895689,-0.049716555,-0.004566647,-0.01549191,0.039218724,0.05139964,-0.08528394,0.015568379,-0.015472345,0.042510167,-0.03844769,0.041626178,0.04342083,-0.034784496,-0.030971527,-0.08869732,0.09066741,-0.02327799,0.006394662,0.012883056,-0.035831027,0.05360098,-0.04999225,0.014406618,0.0291024,-0.07883462,-0.11327067,0.010609649,-0.036183044,0.12471945,-0.015841082,0.033483207,-0.039608933,-0.011982849,-0.06394862,0.047346734,-0.037077177,0.026883502,-0.051983967,0.021286188
33,33,breading or breadcrumbing,0.020473184,-0.04001104,0.09249482,-0.00221252,-0.0065036155,-0.022022763,-0.0060118516,-0.09896261,-0.08067829,0.072096005,-0.055741332,-0.011123965,0.009828912,-0.12155181,0.017906494,0.075206555,0.017871685,0.039494913,-0.0015739143,0.018108506,0.000964351,-0.010371982,-0.0888128,-0.03456352,0.009120167,0.017649401,-0.012889273,-0.017072197,0.04705857,-0.012104403,0.039496504,0.051077634,-0.012918748,-0.038133666,0.0004109214,-0.03665047,0.018934615,-0.050975554,-0.0066000465,0.0012200248,-0.033077836,-0.0326115,0.102985196,0.0070106997,-0.044488464,0.029419057,0.012488637,0.044020943,-0.012989962,-0.03484749,-0.014918871,0.040799864,-0.06981046,-0.004029643,0.028613413,0.0010480783,-0.06684301,0.009757224,0.022718268,-0.016593358,-0.0037149284,-0.051437013,-0.10369246,0.019281333,0.07190943,0.026370334,-0.043291643,-0.0058861747,0.027222412
34,34,breakdancing,0.03181825,-0.05445601,-0.0786293,0.050769787,-0.04725088,0.08126405,0.007887626,0.0011997218,-0.058594927,0.07002427,0.020431345,-0.010343213,-0.03869583,0.053743765,0.067010514,0.03617557,0.07612107,-0.04233356,0.000307139,0.04676509,-0.0044630403,0.06165033,0.07679868,0.06829435,-0.0552032,0.057851087,-0.0572623,0.04034763,-0.043748736,0.0027916431,0.029756512,0.020445239,0.02455471,0.04612498,-0.033921733,0.058275238,0.08353031,0.03819349,-0.04336586,-0.04933232,0.08887616,0.027952224,0.12534899,-0.043718386,-0.072365046,-0.0050162263,-0.06680929,-0.0072162375,-0.04308981,0.017208662,-0.008343219,0.028430685,0.031167187,-0.010958912,0.04100269,-0.0041633938,-0.04593525,0.038576256,-0.04940782,0.01525924,0.018078072,0.10337511,-0.046802733,-0.031979367,0.06660178,0.0021666205,-0.0068458132,-0.061897747,0.037468925
35,35,brush painting,0.024100598,-0.0741994,0.06572691,0.0050935065,0.09983978,-0.013851551,-0.029741103,0.02947352,-0.018991172,-0.022785615,0.04176222,-0.046759345,-0.011321967,0.03823222,0.018677987,0.11469905,-0.048430227,0.027941365,-0.027615493,-0.055254675,0.08390485,-0.02028085,-0.010634333,0.044921823,0.073348135,0.0016748905,-0.013383007,-0.050002053,-0.07108508,-0.056732476,-0.11766455,0.033569764,-0.020667296,0.04893678,-0.0016742311,-0.0564025,0.008930838,0.041226983,-0.08047343,-0.06398958,0.0851661,-0.07340372,-0.094708666,0.044170313,-0.029661492,0.007860087,0.022675753,0.090750605,0.10305118,0.0019264892,-0.032308668,-0.036000438,0.036702916,-0.022090035,-0.07309614,-0.039759286,0.03726212,-0.0506623,0.022553755,-0.09959602,0.044813983,0.0070838258,0.053690866,0.004553126,0.02965572,0.012882486,-0.057096746,0.063493796,-0.007817377
36,36,brushing hair,-0.011820781,-0.09263281,-0.026427168,-0.0017561894,0.0033493107,0.012870689,-0.048900414,-0.015893642,0.021284383,0.021973362,0.0060876603,0.06545581,0.02745356,0.05070791,-0.06562367,-0.012739414,-0.018471003,-0.014379614,-0.04743122,-0.089554004,-0.034895606,-0.09225039,0.019943861,0.033283748,-0.03577519,0.06890127,-0.0020945743,0.009809535,0.08137468,0.006340429,0.028953005,-0.045826584,0.012010142,0.070824094,-0.07971739,-0.08868995,-0.08076092,-0.045398884,0.0051866397,0.013298962,-0.09323677,-0.088142805,-0.087133884,0.044551145,0.0044715926,0.03279558,0.01490302,-0.008271923,0.062332597,0.02580056,-0.05536633,-0.022327278,-0.046922486,0.043941513,0.008299317,0.020953543,0.042753734,0.07209723,-0.012671489,-0.030182475,0.100257084,0.032111067,-0.051871616,0.06511051,0.032632545,0.0052193357,-0.08933539,-0.07319686,-0.028817438
37,37,brushing teeth,-0.028951412,-0.08439366,-0.019046824,0.022509748,0.0028379476,0.005472765,-0.034314413,0.0042112973,0.04237698,0.04937824,-0.015087715,-0.088129,-0.017738411,-0.041417167,0.0048312345,0.014847098,-0.040771134,-0.034143925,-0.012867175,0.06791901,0.06742905,-0.087089896,-0.04547638,-0.022587232,0.07897434,0.044812705,-0.019210415,0.16420907,0.03151308,0.043558866,0.029524326,-0.070101574,0.0959191,0.04174374,-0.045886386,-0.011160687,-0.017458536,0.00063599925,0.06299322,0.009738479,0.054775648,0.0404641,-0.036756534,-0.025883995,0.11666568,-0.016289677,0.050140273,0.087931454,-0.07892407,0.02762989,0.032464184,-0.04595154,0.0030751433,0.05962642,0.020085748,0.086879,0.031067144,0.020087553,-0.016968468,0.018501231,0.004669508,0.07187636,-0.050381348,-0.076449946,-0.012380773,-0.017231083,-0.02117932,-0.0031940565,-0.0985628
38,38,building cabinet,0.03216196,-0.018577522,0.02200398,0.03669984,0.03278896,-0.09662751,0.002339243,-0.024934936,0.03213787,-0.008166373,-0.027747229,-0.048240215,-0.0029731398,0.088413246,-0.06391074,-0.029971108,0.016401164,-0.04541334,0.008837834,0.1066851,-0.005442463,-0.0064206235,0.01873269,-0.038742155,-0.049945902,-0.13989896,-0.04538116,-0.01950235,0.015233204,0.0010081376,-0.020246953,0.033799283,-0.0527421,-0.017833907,-0.03247215,0.017169299,0.033807907,0.07935437,-0.0043236455,-0.085446835,0.010862175,0.02804301,0.062510684,0.029107582,-0.03796288,-0.05363238,0.0169768,0.0066506313,0.03047095,-0.017751679,-0.01962332,0.031227238,0.0042838203,0.09656703,-0.029485267,0.050131176,0.00014122576,0.03469652,-0.023021953,-0.091788895,0.0105370255,0.013763556,-0.013562715,0.038606513,-0.1736173,-0.018623333,0.0031417022,-0.0020302571,0.021974757
39,39,building shed,0.040938444,-0.0537317,0.001909247,0.09600363,-0.00902574,-0.057310954,-0.02344329,0.030465499,0.024842924,-0.0040758834,0.016100014,0.023818024,0.0045336694,0.027175087,-0.016455363,0.028833102,0.01175243,-0.07471447,-0.0004921686,0.0607196,-0.09002967,-0.008472402,0.07325004,0.032400385,-0.060596183,-0.029577576,-0.025050035,-0.058536544,0.030457288,-0.054330237,0.007498516,-0.021713013,-0.07032325,0.021399263,-0.06873806,0.01578596,0.0880179,-0.05339805,-0.050931673,-0.0580997,-0.08022879,-0.04145199,0.0019087675,0.03994627,-0.032581717,0.030359676,0.013367416,-0.062579006,0.009700326,-0.01743913,0.07901825,0.039486624,-0.057519503,-0.035509303,-0.01993801,0.019696191,-0.033912245,0.06476607,0.026270358,-0.03433037,0.031792775,0.044701807,0.06157809,-0.0788118,-0.05089611,0.020832434,0.036558867,0.021283476,0.014000488
40,40,bungee jumping,0.023464214,9.35681e-06,-0.07402718,-0.009782654,0.0045486907,-0.05927142,0.0016617076,0.05603346,0.025811996,-0.02176954,0.022791134,0.07973098,0.00963992,-0.06972163,-0.062696606,0.059153322,0.009088027,0.037496496,-0.0024344586,-0.030313974,0.00090142526,-0.04015696,-0.024331788,0.08703081,-0.027836377,-0.0100282105,0.012342203,-0.0066927653,-0.035293326,-0.023113452,-0.06747145,0.019354954,0.05915927,-0.093627214,0.06416912,-0.011538124,0.03069924,-0.021163922,0.040753737,-0.0050259586,-0.010995342,-0.061694764,0.14123812,0.030771164,0.03089367,0.04225289,0.11756364,0.012614876,0.03438721,-0.013560325,0.08953006,-0.022669505,0.008536898,0.04557926,0.0777959,-0.059335917,-0.14546022,-0.02805313,-0.09617344,0.06108067,-0.03671739,-0.045360748,-0.06900117,-0.08086168,0.061290234,0.10221424,-0.023609817,0.027275158,0.024679286
41,41,busking,-0.11125679,-0.015785994,-0.057542752,0.0055381316,-0.06097623,-0.022988282,-0.014375732,0.061330203,0.001981554,0.025790196,0.002634988,-0.028400581,-0.040163822,-0.08747172,-0.091911845,-0.008253763,-0.06412083,0.03406528,-0.07290304,0.09475361,0.08358308,0.085367724,0.040204614,0.049870856,-0.01015567,-0.018477457,0.062460735,-0.10360333,0.05686432,0.015432205,0.018542241,0.024069823,-0.033055656,0.036827736,-0.0036062105,0.06971076,0.04311492,0.051399067,-0.016114611,0.048292898,0.008040821,-0.002932778,-0.013786764,-0.009435281,0.12321806,-0.0487891,-0.062111896,0.008967511,-0.06367466,0.010747187,0.000208674,0.027184017,0.045629174,0.030858824,0.0222239,0.06668858,-0.014351806,0.06292051,-0.03322135,-0.015356131,-0.064327784,0.04882776,0.004617598,-0.006226102,0.11173434,0.0014770282,0.022056568,0.03222646,0.0556761
42,42,canoeing or kayaking,0.06304017,0.012236912,0.068375185,0.0625615,0.022923332,0.07742274,-0.037266053,0.06704426,0.02919113,0.029797362,0.04075302,0.049939495,0.0028745942,-0.06150475,0.022225842,0.024938814,0.022389097,-0.03489378,-0.03064445,0.0013218885,0.026449643,-0.01657871,-0.05891724,-0.0026385393,-0.068176545,-0.012579842,0.016181897,-0.00086087827,0.035826907,-0.06296681,-0.044620432,0.045789547,0.00013929233,0.1243217,-0.013886169,-0.027539738,0.047629934,0.07444173,0.0104883015,0.04693998,0.038873337,-0.09423769,-0.027602863,0.026000472,0.023305848,-0.008867893,0.061757494,-0.034654364,0.055779003,0.042919055,-0.065824956,0.025515523,0.08722219,-0.11037585,-0.0044832523,-0.1004787,0.050729774,0.04849817,0.004840845,0.118428476,0.00705952,0.04763888,-0.035031177,0.021077441,0.016580984,-0.04912952,0.03446435,-0.11451686,0.017313104
43,43,capoeira,0.028703738,-0.06880874,-0.049989328,0.036127426,-0.071324095,0.08437085,0.01871482,0.035381544,-0.12820946,-0.0285576,0.07927904,-0.015069428,-0.06468809,0.03219815,0.0354896,0.13619995,0.029792402,-0.04293042,0.09282422,-0.035082117,0.006827794,-0.0163035,-0.05165134,0.0658793,-0.0070023313,0.068867624,0.038664594,-0.02032772,-0.0305336,-0.0008453084,0.008319708,-0.007291393,0.032075245,0.045695506,0.1262846,-0.005025618,0.081610665,0.019044705,-0.05880661,0.0005219411,0.033231717,0.074150175,-0.0001875367,-0.0118110115,0.019690502,-0.05036613,-0.018726103,-0.0062790713,0.0049359733,0.038713068,0.07891777,0.0031100865,0.030487074,-0.06703708,0.04495238,0.042762965,0.008196647,-0.052696683,-0.06543128,-0.009248691,0.00435657,-0.00990128,-0.02066281,0.08785752,-0.0062965546,-0.007046774,0.0043264735,-0.050453205,-0.008349057
44,44,carrying baby,0.00032587908,0.06933932,0.024082892,-0.027587028,-0.0009232007,0.036563817,-0.051162414,-0.060358297,0.059703898,0.0019988078,0.015454273,-0.050109077,0.061979618,-0.062081397,-0.055433072,0.012523268,-0.07208485,-0.03087866,0.04528408,0.015006404,-0.020468174,-0.0042869514,-0.013558329,0.011718966,-0.025535798,-0.064500675,-0.020780282,-0.03686385,0.1238295,0.04041165,-0.060575113,0.056713417,0.04636235,-0.013633598,0.04176925,-0.04602757,-0.1423315,-0.034971617,0.042115714,0.042075202,0.0493351,-0.0011671456,-0.073192246,-0.091133215,-0.017279632,0.10462844,0.0067111775,0.06585089,-0.05911977,-0.001445462,0.022463728,-0.07571896,-0.033857226,0.02971145,0.120095834,-0.051655255,0.02755595,-0.006599739,0.02026834,0.018721875,-0.121074334,-0.010859795,-0.07809791,-0.023494394,0.071502015,-0.013163187,-0.049395196,0.017434534,0.008818606
45,45,cartwheeling,0.029614279,0.08105922,0.1377484,-0.045655295,-0.01997515,0.11881781,-0.0056788,-0.022014951,-0.0149476025,-0.067837276,-0.023925707,-0.089799896,-0.018160315,0.053924505,-0.01914535,-0.015963245,0.019057803,0.03536039,-0.004982082,0.02665711,0.022366967,0.07182647,-0.050679747,0.027578067,-0.06945974,0.00856918,-0.02790029,0.043609317,-0.057922013,-0.0052007465,-0.035043135,0.010567701,0.037434436,0.052498616,-0.007235069,-0.056462884,-0.016693946,-0.0044096746,0.035069615,0.03153075,0.039445277,-0.018806828,0.111223325,0.043963693,-0.067957945,0.037340887,-0.02537385,0.035355553,-0.00033585215,-0.04159645,-0.07046707,0.022629505,0.024895458,-0.067663796,-0.019480854,0.00577135,0.026270151,-0.07620621,-0.04971563,-0.008772789,0.047302414,0.06630007,-0.0032232348,-0.04349798,-0.05462668,-0.0065427795,-0.038399465,0.034290973,0.0021481412
46,46,carving pumpkin,-0.06513226,-0.02757215,0.031562213,0.09975019,0.022566844,-0.03035732,0.036149956,0.06577997,-0.05281963,-0.03377662,-0.06196184,0.02353664,0.0072387396,-0.008977492,-0.0016342682,-0.022124544,0.040210083,-0.02787764,-0.066894226,0.08760637,-0.021662729,-0.023470115,-0.032008413,-0.07177789,0.02213927,-0.0074324515,-0.058603056,0.03952903,0.0296226,0.004729312,0.012192244,0.03287555,0.051106684,0.001855134,-0.026993172,-0.016763536,-0.033274353,0.085963234,-0.11827832,-0.043870233,-0.04130139,0.0121912025,0.06457854,0.029256634,-0.10190392,0.0020308252,0.05501827,0.07046294,-0.027062956,0.009894852,-0.0392314,-0.020060647,-0.045507032,-0.04088563,0.016265783,-0.058743563,-0.01283416,-0.14193246,-0.03678469,-0.051458977,0.0031564692,-0.021918945,0.043040633,-0.0064882897,0.065376975,-0.047762785,0.05608842,-0.030237071,-0.032189243
47,47,catching fish,-0.056022484,0.004194697,0.08797458,-0.03969722,0.012008596,0.04532758,0.045747098,0.030342799,0.007399142,0.021049047,0.07838627,0.049699314,0.010617499,-0.093457185,0.054881927,0.027755935,-0.002353102,-0.05788409,0.0060456414,-0.008643835,0.07727084,0.04648219,-0.033607364,0.027120195,0.026909903,-0.015244676,0.013550894,-0.038006227,0.0055946223,0.010300267,-0.0025963027,-0.0678385,-0.035017908,-0.07154139,0.05260302,0.013169711,0.105502576,0.03149029,0.058753647,0.03775751,0.06390348,-0.10300052,-0.05994522,0.027819706,-0.041005585,0.059124447,-0.070178665,-0.024205837,-0.007511789,0.025091212,-0.042524107,0.11899245,-0.023663176,0.0017532837,-0.0098427385,0.03859348,0.013541067,0.0024116132,-0.03183478,-0.027949596,0.034581967,-0.03058648,0.018073885,-0.009234768,0.014398596,0.0726856,-0.011529591,-0.003246501,0.02319059
48,48,catching or throwing baseball,-0.038380478,0.017484227,0.028446905,0.022328617,0.030188292,0.12421574,0.044096522,-0.061568014,0.055178635,-0.015597538,0.010953045,0.032988645,-0.0004934267,0.06970482,0.055766605,0.028440608,0.10331674,-0.024806611,0.0007367665,0.0071927086,-0.06213741,-0.045836315,0.0047725835,-0.009504404,0.019752705,0.13399631,0.004080652,-0.019670254,0.081202805,-0.007554643,-0.014642797,-0.020436883,0.042176418,-0.0037974445,-0.04325087,-0.024774019,0.05754607,-0.07426437,0.11597259,0.049869455,0.0017972775,-0.008251894,-0.008617351,-0.0056216046,0.09693171,-0.09099091,-0.07413982,0.018583708,-0.102947176,-0.0071910694,-0.015639316,-0.022706173,0.06999519,0.006199845,-0.008431129,-0.02605115,0.033959657,0.026132233,0.039940186,0.09026586,0.008993258,-0.047815904,0.09184355,-0.05935496,0.012739695,-0.07819566,0.04687997,0.030955564,0.08595011
49,49,catching or throwing frisbee,-0.005129892,-0.008832163,0.039295275,-0.04778887,-0.09632122,0.003997393,0.07504885,0.03538255,-0.0020049775,-0.010677844,0.012998289,-0.004988619,-0.006625064,-0.13032068,-0.08067273,-0.06725193,0.107247405,-0.025252609,0.0001681745,-0.063903004,-0.04726745,-0.023903552,-0.028719865,-0.054428194,-0.009656565,-0.019815613,-0.050930068,0.041443024,0.05403246,-0.008156537,-0.01049724,0.0023172684,0.04085643,0.058247507,-0.05985459,-0.04855831,-0.08400024,-0.01787404,0.011800671,0.047479823,-0.040292893,-0.055853583,0.04794854,-0.040422037,-0.086409934,-0.0545318,-0.000946346,-0.06277994,0.05625385,-0.0023000063,0.014752306,0.01708079,0.03159891,0.06886685,0.040055644,0.09161958,0.06789566,0.016004637,-0.04773318,0.03639857,0.015708135,-0.042392038,-0.011545484,-0.033942424,-0.037491746,-0.008199703,0.068239145,-0.05666361,-0.006353991
50,50,catching or throwing softball,0.009625182,-0.027019387,0.03784857,-0.088602096,0.03241565,0.05616767,0.0707739,0.009676355,-0.0029810737,0.0066086804,-0.073761396,0.08916332,-0.00089289865,0.011440696,0.086056724,0.099048674,-0.013790075,0.083690435,0.08755487,0.03178427,-0.023409594,-0.028625835,0.0069679487,-0.016964741,0.11142165,0.04583745,0.013036273,-0.020148624,0.02614135,-0.11390537,0.14270808,0.0843546,0.08071497,-0.008250317,-0.13719468,-0.01686588,0.0065629296,0.035396274,0.03794884,0.014187742,-0.011913855,-0.095055416,-0.059297312,-0.052595872,-0.07878084,0.06433162,-0.07044957,-0.020120924,-0.040545303,-0.014514118,0.044184733,0.023957808,0.040035468,-0.010263989,-0.030384649,0.08639996,-0.00014521368,0.017072465,0.10049477,-0.0087639615,0.03960499,0.010422379,0.0311523,-0.020929169,-0.09808325,-0.032897025,0.0010571033,0.10280079,0.03577846
51,51,celebrating,-0.011332141,0.018267468,-0.03692003,0.08622856,-0.03273387,-0.030822782,-0.008998133,0.085434966,-0.008196553,0.030412985,0.04217704,-0.05045577,0.050241735,0.07385395,0.0131289745,0.01815512,0.059792362,-0.009539166,-0.0033465,-0.05407857,0.047463097,0.07549079,0.070716865,-0.05333908,-0.02134874,0.021510651,0.006403271,-0.047945593,-0.0023336504,-0.009800861,0.035146996,0.008328335,0.07826702,-0.05415258,-0.024708303,-0.054027636,-0.05726178,-0.013680633,-0.022583717,-0.003977621,0.08654615,0.066630624,-0.015543627,-0.059912678,0.062076528,0.058866695,0.04555267,-0.0259314,0.028416388,0.0072946586,-0.0014759302,0.09985413,0.054962702,0.002875216,-0.010918761,-0.026828825,0.047888827,0.00071476004,0.00755315,0.0095762,0.023933327,0.0021473095,0.026658457,-0.05220569,0.026096147,0.012643633,-0.021134425,-0.05962182,0.022045022
